uri	prefLabels	prefUnknown	altLabels	altLanguages	altUnknown	notations
http://bartoc.org/en/node/1156	1	0	0	0	0	0
http://bartoc.org/en/node/1157	1	0	0	0	0	0
http://bartoc.org/en/node/1158	0	0	2	1	2	0
http://bartoc.org/en/node/1159	1	0	0	0	0	1
http://bartoc.org/en/node/1160	0	0	2	1	2	0
http://bartoc.org/en/node/1161	1	0	0	0	0	0
http://bartoc.org/en/node/1162	1	0	0	0	0	0
http://bartoc.org/en/node/1163	1	0	0	0	0	0
http://bartoc.org/en/node/1164	1	0	0	0	0	0
http://bartoc.org/en/node/1165	1	0	0	0	0	0
http://bartoc.org/en/node/1166	0	0	2	1	2	0
http://bartoc.org/en/node/1167	1	0	0	0	0	0
http://bartoc.org/en/node/1168	1	0	0	0	0	0
http://bartoc.org/en/node/1169	1	0	0	0	0	0
http://bartoc.org/en/node/1170	1	0	0	0	0	0
http://bartoc.org/en/node/1171	1	0	0	0	0	0
http://bartoc.org/en/node/1172	1	0	0	0	0	0
http://bartoc.org/en/node/1173	1	0	0	0	0	0
http://bartoc.org/en/node/1174	1	1	0	0	0	0
http://bartoc.org/en/node/1175	1	0	0	0	0	0
http://bartoc.org/en/node/1176	0	0	2	1	2	0
http://bartoc.org/en/node/1177	0	0	2	1	2	0
http://bartoc.org/en/node/1178	1	0	0	0	0	0
http://bartoc.org/en/node/1179	1	1	0	0	0	1
http://bartoc.org/en/node/1180	0	0	2	1	2	0
http://bartoc.org/en/node/1181	0	0	3	1	3	0
http://bartoc.org/en/node/1182	0	0	2	1	2	0
http://bartoc.org/en/node/1183	1	0	0	0	0	0
http://bartoc.org/en/node/1184	1	0	0	0	0	0
http://bartoc.org/en/node/1185	1	0	0	0	0	0
http://bartoc.org/en/node/1186	1	1	0	0	0	0
http://bartoc.org/en/node/1187	1	0	0	0	0	1
http://bartoc.org/en/node/1188	1	0	0	0	0	0
http://bartoc.org/en/node/1189	1	0	0	0	0	0
http://bartoc.org/en/node/1190	1	1	0	0	0	0
http://bartoc.org/en/node/1191	1	0	0	0	0	0
http://bartoc.org/en/node/1192	0	0	2	1	2	0
http://bartoc.org/en/node/1193	1	0	0	0	0	0
http://bartoc.org/en/node/1194	0	0	2	1	2	0
http://bartoc.org/en/node/1195	1	1	0	0	0	0
http://bartoc.org/en/node/1196	0	0	2	1	2	0
http://bartoc.org/en/node/1197	1	0	0	0	0	0
http://bartoc.org/en/node/1198	1	0	0	0	0	0
http://bartoc.org/en/node/1199	0	0	3	1	3	0
http://bartoc.org/en/node/1200	0	0	2	1	2	0
http://bartoc.org/en/node/1201	1	0	0	0	0	0
http://bartoc.org/en/node/1202	0	0	3	1	3	0
http://bartoc.org/en/node/1203	0	0	3	1	3	0
http://bartoc.org/en/node/1204	1	0	0	0	0	0
http://bartoc.org/en/node/1205	1	1	0	0	0	0
http://bartoc.org/en/node/1206	1	1	0	0	0	0
http://bartoc.org/en/node/1207	1	1	0	0	0	0
http://bartoc.org/en/node/1208	0	0	2	1	2	0
http://bartoc.org/en/node/1209	0	0	2	1	2	0
http://bartoc.org/en/node/1210	0	0	2	1	2	0
http://bartoc.org/en/node/1211	1	0	0	0	0	0
http://bartoc.org/en/node/1212	0	0	2	1	2	0
http://bartoc.org/en/node/1213	1	0	0	0	0	0
http://bartoc.org/en/node/1214	1	1	0	0	0	0
http://bartoc.org/en/node/1215	0	0	2	1	2	0
http://bartoc.org/en/node/1216	1	0	0	0	0	0
http://bartoc.org/en/node/1217	1	0	0	0	0	0
http://bartoc.org/en/node/1218	1	0	0	0	0	0
http://bartoc.org/en/node/1219	0	0	2	1	2	0
http://bartoc.org/en/node/1220	0	0	2	1	2	0
http://bartoc.org/en/node/1221	0	0	2	1	2	0
http://bartoc.org/en/node/1222	1	0	0	0	0	0
http://bartoc.org/en/node/1223	1	0	0	0	0	0
http://bartoc.org/en/node/1224	0	0	2	1	2	0
http://bartoc.org/en/node/1225	0	0	2	1	2	0
http://bartoc.org/en/node/1226	0	0	2	1	2	0
http://bartoc.org/en/node/1227	0	0	2	1	2	0
http://bartoc.org/en/node/1228	1	0	0	0	0	0
http://bartoc.org/en/node/1229	1	0	0	0	0	0
http://bartoc.org/en/node/1230	1	0	0	0	0	0
http://bartoc.org/en/node/1231	1	0	0	0	0	0
http://bartoc.org/en/node/1232	0	0	2	1	2	0
http://bartoc.org/en/node/1233	0	0	3	1	3	0
http://bartoc.org/en/node/1234	0	0	4	1	4	0
http://bartoc.org/en/node/1235	0	0	2	1	2	0
http://bartoc.org/en/node/1236	1	0	0	0	0	1
http://bartoc.org/en/node/1237	0	0	2	1	2	0
http://bartoc.org/en/node/1238	1	0	0	0	0	0
http://bartoc.org/en/node/1239	0	0	2	1	2	0
http://bartoc.org/en/node/1240	1	0	0	0	0	0
http://bartoc.org/en/node/1241	1	0	0	0	0	0
http://bartoc.org/en/node/1242	1	0	0	0	0	0
http://bartoc.org/en/node/1243	1	0	0	0	0	0
http://bartoc.org/en/node/1244	1	0	0	0	0	0
http://bartoc.org/en/node/1245	0	0	3	1	3	0
http://bartoc.org/en/node/1246	1	0	0	0	0	0
http://bartoc.org/en/node/1247	0	0	2	1	2	0
http://bartoc.org/en/node/1248	0	0	3	1	3	0
http://bartoc.org/en/node/1249	0	0	2	1	2	0
http://bartoc.org/en/node/1250	0	0	2	1	2	0
http://bartoc.org/en/node/1251	1	1	0	0	0	0
http://bartoc.org/en/node/1252	0	0	2	1	2	0
http://bartoc.org/en/node/1253	1	0	0	0	0	0
http://bartoc.org/en/node/1254	1	0	0	0	0	0
http://bartoc.org/en/node/1255	1	0	0	0	0	0
http://bartoc.org/en/node/1256	1	1	0	0	0	0
http://bartoc.org/en/node/1257	1	1	0	0	0	0
http://bartoc.org/en/node/1258	1	1	0	0	0	0
http://bartoc.org/en/node/1259	0	0	5	1	5	0
http://bartoc.org/en/node/1260	0	0	11	1	11	0
http://bartoc.org/en/node/1261	0	0	8	1	8	0
http://bartoc.org/en/node/1262	1	1	0	0	0	0
http://bartoc.org/en/node/1263	0	0	2	1	2	0
http://bartoc.org/en/node/1264	1	0	0	0	0	0
http://bartoc.org/en/node/1265	1	0	0	0	0	0
http://bartoc.org/en/node/1266	1	0	0	0	0	0
http://bartoc.org/en/node/1267	1	0	0	0	0	0
http://bartoc.org/en/node/1268	1	0	0	0	0	0
http://bartoc.org/en/node/1269	1	1	0	0	0	0
http://bartoc.org/en/node/1270	1	1	0	0	0	0
http://bartoc.org/en/node/1271	0	0	2	1	2	0
http://bartoc.org/en/node/1272	0	0	2	1	2	0
http://bartoc.org/en/node/1273	1	0	0	0	0	0
http://bartoc.org/en/node/1274	1	0	0	0	0	0
http://bartoc.org/en/node/1275	1	0	0	0	0	1
http://bartoc.org/en/node/1276	0	0	3	1	3	0
http://bartoc.org/en/node/1277	0	0	3	1	3	0
http://bartoc.org/en/node/1278	0	0	3	1	3	0
http://bartoc.org/en/node/1279	0	0	3	1	3	0
http://bartoc.org/en/node/1280	0	0	3	1	3	0
http://bartoc.org/en/node/1281	0	0	3	1	3	0
http://bartoc.org/en/node/1282	0	0	3	1	3	0
http://bartoc.org/en/node/1283	0	0	3	1	3	0
http://bartoc.org/en/node/1284	0	0	3	1	3	0
http://bartoc.org/en/node/1285	0	0	3	1	3	0
http://bartoc.org/en/node/1286	0	0	3	1	3	0
http://bartoc.org/en/node/1287	0	0	3	1	3	0
http://bartoc.org/en/node/1288	0	0	3	1	3	0
http://bartoc.org/en/node/1289	0	0	3	1	3	0
http://bartoc.org/en/node/1290	0	0	3	1	3	0
http://bartoc.org/en/node/1291	0	0	3	1	3	0
http://bartoc.org/en/node/1292	0	0	3	1	3	0
http://bartoc.org/en/node/1293	0	0	3	1	3	0
http://bartoc.org/en/node/1294	0	0	3	1	3	0
http://bartoc.org/en/node/1295	0	0	3	1	3	0
http://bartoc.org/en/node/1296	0	0	3	1	3	0
http://bartoc.org/en/node/1297	0	0	3	1	3	0
http://bartoc.org/en/node/1298	0	0	3	1	3	0
http://bartoc.org/en/node/1299	0	0	3	1	3	0
http://bartoc.org/en/node/1300	0	0	3	1	3	0
http://bartoc.org/en/node/1301	0	0	3	1	3	0
http://bartoc.org/en/node/1302	0	0	3	1	3	0
http://bartoc.org/en/node/1303	0	0	3	1	3	0
http://bartoc.org/en/node/1304	0	0	3	1	3	0
http://bartoc.org/en/node/1305	0	0	3	1	3	0
http://bartoc.org/en/node/1306	0	0	3	1	3	0
http://bartoc.org/en/node/1307	0	0	2	1	2	0
http://bartoc.org/en/node/1308	1	1	0	0	0	0
http://bartoc.org/en/node/1309	1	0	0	0	0	0
http://bartoc.org/en/node/1310	0	0	2	1	2	0
http://bartoc.org/en/node/1311	1	0	0	0	0	0
http://bartoc.org/en/node/1312	0	0	2	1	2	0
http://bartoc.org/en/node/1313	0	0	2	1	2	0
http://bartoc.org/en/node/1314	0	0	2	1	2	0
http://bartoc.org/en/node/1315	1	0	0	0	0	0
http://bartoc.org/en/node/1316	1	0	0	0	0	0
http://bartoc.org/en/node/1317	1	0	0	0	0	0
http://bartoc.org/en/node/1318	0	0	2	1	2	0
http://bartoc.org/en/node/1319	1	0	0	0	0	0
http://bartoc.org/en/node/1320	1	0	0	0	0	0
http://bartoc.org/en/node/1321	1	0	0	0	0	0
http://bartoc.org/en/node/1322	0	0	2	1	2	0
http://bartoc.org/en/node/1323	1	1	0	0	0	1
http://bartoc.org/en/node/1324	1	0	0	0	0	1
http://bartoc.org/en/node/1325	0	0	2	1	2	1
http://bartoc.org/en/node/1326	1	0	0	0	0	0
http://bartoc.org/en/node/1327	0	0	3	1	3	0
http://bartoc.org/en/node/1328	0	0	2	1	2	0
http://bartoc.org/en/node/1329	1	0	0	0	0	1
http://bartoc.org/en/node/1330	1	0	0	0	0	0
http://bartoc.org/en/node/1331	1	0	0	0	0	0
http://bartoc.org/en/node/1332	1	0	0	0	0	0
http://bartoc.org/en/node/1333	1	0	0	0	0	0
http://bartoc.org/en/node/1334	0	0	3	1	3	0
http://bartoc.org/en/node/1335	1	0	0	0	0	0
http://bartoc.org/en/node/1336	1	0	0	0	0	0
http://bartoc.org/en/node/1337	1	0	0	0	0	0
http://bartoc.org/en/node/1338	1	0	0	0	0	0
http://bartoc.org/en/node/1339	0	0	2	1	2	0
http://bartoc.org/en/node/1340	1	0	0	0	0	0
http://bartoc.org/en/node/1341	1	0	0	0	0	0
http://bartoc.org/en/node/1342	1	0	0	0	0	0
http://bartoc.org/en/node/1343	1	0	0	0	0	0
http://bartoc.org/en/node/1344	1	0	0	0	0	0
http://bartoc.org/en/node/1345	0	0	2	1	2	0
http://bartoc.org/en/node/1346	0	0	2	1	2	0
http://bartoc.org/en/node/1347	1	0	0	0	0	0
http://bartoc.org/en/node/1348	0	0	2	1	2	0
http://bartoc.org/en/node/1349	1	1	0	0	0	0
http://bartoc.org/en/node/1350	1	0	0	0	0	1
http://bartoc.org/en/node/1351	1	1	0	0	0	1
http://bartoc.org/en/node/1352	1	0	0	0	0	0
http://bartoc.org/en/node/1353	1	0	0	0	0	0
http://bartoc.org/en/node/1354	1	0	0	0	0	0
http://bartoc.org/en/node/1355	0	0	2	1	2	0
http://bartoc.org/en/node/1356	0	0	2	1	2	0
http://bartoc.org/en/node/1357	1	0	0	0	0	0
http://bartoc.org/en/node/1358	0	0	2	1	2	0
http://bartoc.org/en/node/1359	1	0	0	0	0	0
http://bartoc.org/en/node/1360	1	0	0	0	0	0
http://bartoc.org/en/node/1361	1	0	0	0	0	0
http://bartoc.org/en/node/1362	0	0	2	1	2	0
http://bartoc.org/en/node/1363	1	0	0	0	0	0
http://bartoc.org/en/node/1364	0	0	2	1	2	0
http://bartoc.org/en/node/1365	1	0	0	0	0	0
http://bartoc.org/en/node/1366	1	0	0	0	0	0
http://bartoc.org/en/node/1367	1	1	0	0	0	0
http://bartoc.org/en/node/1368	1	0	0	0	0	1
http://bartoc.org/en/node/1369	1	0	0	0	0	0
http://bartoc.org/en/node/1370	1	0	0	0	0	0
http://bartoc.org/en/node/1371	0	0	2	1	2	0
http://bartoc.org/en/node/1372	1	0	0	0	0	0
http://bartoc.org/en/node/1373	1	0	0	0	0	0
http://bartoc.org/en/node/1374	1	0	0	0	0	0
http://bartoc.org/en/node/1375	1	0	0	0	0	0
http://bartoc.org/en/node/1376	1	1	0	0	0	0
http://bartoc.org/en/node/1377	1	0	0	0	0	0
http://bartoc.org/en/node/1378	1	0	0	0	0	0
http://bartoc.org/en/node/1379	1	0	0	0	0	0
http://bartoc.org/en/node/1380	1	0	0	0	0	0
http://bartoc.org/en/node/1381	1	0	0	0	0	0
http://bartoc.org/en/node/1382	1	0	0	0	0	0
http://bartoc.org/en/node/1383	1	0	0	0	0	0
http://bartoc.org/en/node/1384	1	0	0	0	0	0
http://bartoc.org/en/node/1385	1	0	0	0	0	0
http://bartoc.org/en/node/1386	1	0	0	0	0	0
http://bartoc.org/en/node/1387	1	0	0	0	0	0
http://bartoc.org/en/node/1388	1	0	0	0	0	0
http://bartoc.org/en/node/1389	1	0	0	0	0	0
http://bartoc.org/en/node/1390	1	0	0	0	0	0
http://bartoc.org/en/node/1391	1	0	0	0	0	0
http://bartoc.org/en/node/1392	1	0	0	0	0	0
http://bartoc.org/en/node/1393	1	0	0	0	0	0
http://bartoc.org/en/node/1394	1	0	0	0	0	0
http://bartoc.org/en/node/1395	1	0	0	0	0	0
http://bartoc.org/en/node/1396	1	0	0	0	0	0
http://bartoc.org/en/node/1397	1	0	0	0	0	0
http://bartoc.org/en/node/1398	1	0	0	0	0	0
http://bartoc.org/en/node/1399	1	0	0	0	0	0
http://bartoc.org/en/node/1400	1	0	0	0	0	0
http://bartoc.org/en/node/1401	1	0	0	0	0	0
http://bartoc.org/en/node/1402	1	1	0	0	0	1
http://bartoc.org/en/node/1403	0	0	3	1	3	0
http://bartoc.org/en/node/1404	1	0	0	0	0	0
http://bartoc.org/en/node/1405	1	0	0	0	0	0
http://bartoc.org/en/node/1406	1	0	0	0	0	0
http://bartoc.org/en/node/1407	1	0	0	0	0	0
http://bartoc.org/en/node/1408	1	0	0	0	0	0
http://bartoc.org/en/node/1409	1	1	0	0	0	1
http://bartoc.org/en/node/1410	0	0	3	1	3	0
http://bartoc.org/en/node/1411	0	0	2	1	2	0
http://bartoc.org/en/node/1412	0	0	2	1	2	0
http://bartoc.org/en/node/1413	1	1	0	0	0	0
http://bartoc.org/en/node/1414	0	0	2	1	2	0
http://bartoc.org/en/node/1415	0	0	2	1	2	0
http://bartoc.org/en/node/1416	0	0	2	1	2	0
http://bartoc.org/en/node/1417	0	0	2	1	2	0
http://bartoc.org/en/node/1418	0	0	2	1	2	0
http://bartoc.org/en/node/1419	0	0	2	1	2	0
http://bartoc.org/en/node/1420	1	0	0	0	0	0
http://bartoc.org/en/node/1421	1	0	0	0	0	0
http://bartoc.org/en/node/1422	1	0	0	0	0	0
http://bartoc.org/en/node/1423	1	0	0	0	0	0
http://bartoc.org/en/node/1424	1	1	0	0	0	0
http://bartoc.org/en/node/1425	0	0	2	1	2	0
http://bartoc.org/en/node/1426	1	0	0	0	0	0
http://bartoc.org/en/node/1427	0	0	2	1	2	0
http://bartoc.org/en/node/1428	0	0	2	1	2	0
http://bartoc.org/en/node/1429	0	0	2	1	2	0
http://bartoc.org/en/node/1430	0	0	2	1	2	0
http://bartoc.org/en/node/1431	1	0	0	0	0	0
http://bartoc.org/en/node/1432	1	0	0	0	0	0
http://bartoc.org/en/node/1433	1	0	0	0	0	0
http://bartoc.org/en/node/1434	1	0	0	0	0	0
http://bartoc.org/en/node/1435	0	0	3	1	3	0
http://bartoc.org/en/node/1436	1	0	0	0	0	0
http://bartoc.org/en/node/1437	1	0	0	0	0	0
http://bartoc.org/en/node/1438	1	0	0	0	0	0
http://bartoc.org/en/node/1439	1	0	0	0	0	0
http://bartoc.org/en/node/1440	1	0	0	0	0	0
http://bartoc.org/en/node/1441	1	0	0	0	0	0
http://bartoc.org/en/node/1442	1	0	0	0	0	0
http://bartoc.org/en/node/1443	1	0	0	0	0	0
http://bartoc.org/en/node/1444	1	0	0	0	0	1
http://bartoc.org/en/node/1445	1	0	0	0	0	0
http://bartoc.org/en/node/1446	1	0	0	0	0	0
http://bartoc.org/en/node/1447	1	0	0	0	0	0
http://bartoc.org/en/node/1448	0	0	2	1	2	0
http://bartoc.org/en/node/1449	1	0	0	0	0	0
http://bartoc.org/en/node/1450	1	0	0	0	0	0
http://bartoc.org/en/node/1451	1	0	0	0	0	0
http://bartoc.org/en/node/1452	1	0	0	0	0	0
http://bartoc.org/en/node/1453	0	0	2	1	2	0
http://bartoc.org/en/node/1454	1	0	0	0	0	0
http://bartoc.org/en/node/1455	1	0	0	0	0	0
http://bartoc.org/en/node/1456	1	0	0	0	0	0
http://bartoc.org/en/node/1457	1	0	0	0	0	0
http://bartoc.org/en/node/1458	1	0	0	0	0	0
http://bartoc.org/en/node/1459	1	0	0	0	0	0
http://bartoc.org/en/node/1460	1	0	0	0	0	0
http://bartoc.org/en/node/1461	1	0	0	0	0	0
http://bartoc.org/en/node/1462	1	0	0	0	0	0
http://bartoc.org/en/node/1463	1	0	0	0	0	0
http://bartoc.org/en/node/1464	1	0	0	0	0	0
http://bartoc.org/en/node/1465	1	0	0	0	0	0
http://bartoc.org/en/node/1466	1	0	0	0	0	0
http://bartoc.org/en/node/1467	1	0	0	0	0	0
http://bartoc.org/en/node/1468	1	0	0	0	0	0
http://bartoc.org/en/node/1469	1	0	0	0	0	0
http://bartoc.org/en/node/1470	1	0	0	0	0	0
http://bartoc.org/en/node/1471	1	0	0	0	0	0
http://bartoc.org/en/node/1472	1	0	0	0	0	0
http://bartoc.org/en/node/1473	1	0	0	0	0	0
http://bartoc.org/en/node/1474	1	1	0	0	0	0
http://bartoc.org/en/node/1475	1	0	0	0	0	0
http://bartoc.org/en/node/1476	1	0	0	0	0	0
http://bartoc.org/en/node/1477	1	0	0	0	0	0
http://bartoc.org/en/node/1478	1	0	0	0	0	0
http://bartoc.org/en/node/1479	1	0	0	0	0	0
http://bartoc.org/en/node/1480	1	0	0	0	0	0
http://bartoc.org/en/node/1481	1	0	0	0	0	0
http://bartoc.org/en/node/1482	1	0	0	0	0	0
http://bartoc.org/en/node/1483	1	0	0	0	0	0
http://bartoc.org/en/node/1484	1	0	0	0	0	0
http://bartoc.org/en/node/1485	0	0	3	1	3	0
http://bartoc.org/en/node/1486	1	0	0	0	0	0
http://bartoc.org/en/node/1487	1	0	0	0	0	0
http://bartoc.org/en/node/1488	1	0	0	0	0	0
http://bartoc.org/en/node/1489	1	1	0	0	0	0
http://bartoc.org/en/node/1490	1	0	0	0	0	0
http://bartoc.org/en/node/1491	1	0	0	0	0	0
http://bartoc.org/en/node/1492	1	0	0	0	0	0
http://bartoc.org/en/node/1493	1	0	0	0	0	0
http://bartoc.org/en/node/1494	1	0	0	0	0	0
http://bartoc.org/en/node/1495	1	0	0	0	0	0
http://bartoc.org/en/node/1496	0	0	2	1	2	0
http://bartoc.org/en/node/1497	0	0	2	1	2	0
http://bartoc.org/en/node/1498	1	0	0	0	0	0
http://bartoc.org/en/node/1499	1	0	0	0	0	0
http://bartoc.org/en/node/1500	1	0	0	0	0	0
http://bartoc.org/en/node/1501	1	0	0	0	0	0
http://bartoc.org/en/node/1502	1	0	0	0	0	0
http://bartoc.org/en/node/1503	1	0	0	0	0	0
http://bartoc.org/en/node/1504	1	1	0	0	0	0
http://bartoc.org/en/node/1505	1	1	0	0	0	0
http://bartoc.org/en/node/1506	1	0	0	0	0	0
http://bartoc.org/en/node/1507	0	0	2	1	2	0
http://bartoc.org/en/node/1508	1	0	0	0	0	0
http://bartoc.org/en/node/1509	1	0	0	0	0	0
http://bartoc.org/en/node/1510	1	0	0	0	0	0
http://bartoc.org/en/node/1511	1	0	0	0	0	0
http://bartoc.org/en/node/1512	1	1	0	0	0	0
http://bartoc.org/en/node/1513	1	0	0	0	0	0
http://bartoc.org/en/node/1515	0	0	2	1	2	0
http://bartoc.org/en/node/1516	1	0	0	0	0	0
http://bartoc.org/en/node/1517	1	0	0	0	0	0
http://bartoc.org/en/node/1518	1	0	0	0	0	0
http://bartoc.org/en/node/1519	1	0	0	0	0	0
http://bartoc.org/en/node/1520	1	0	0	0	0	0
http://bartoc.org/en/node/1521	1	0	0	0	0	0
http://bartoc.org/en/node/1522	1	0	0	0	0	0
http://bartoc.org/en/node/1523	1	0	0	0	0	0
http://bartoc.org/en/node/1524	1	0	0	0	0	0
http://bartoc.org/en/node/1525	1	0	0	0	0	0
http://bartoc.org/en/node/1526	1	0	0	0	0	0
http://bartoc.org/en/node/1527	1	0	0	0	0	0
http://bartoc.org/en/node/1528	1	0	0	0	0	0
http://bartoc.org/en/node/1529	1	0	0	0	0	0
http://bartoc.org/en/node/1530	1	0	0	0	0	0
http://bartoc.org/en/node/1531	1	0	0	0	0	0
http://bartoc.org/en/node/1532	1	1	0	0	0	0
http://bartoc.org/en/node/1533	0	0	2	1	2	0
http://bartoc.org/en/node/1534	1	1	0	0	0	0
http://bartoc.org/en/node/1535	1	1	0	0	0	0
http://bartoc.org/en/node/1536	1	1	0	0	0	0
http://bartoc.org/en/node/1537	1	1	0	0	0	0
http://bartoc.org/en/node/1538	1	1	0	0	0	0
http://bartoc.org/en/node/1540	1	0	0	0	0	0
http://bartoc.org/en/node/1541	1	1	0	0	0	0
http://bartoc.org/en/node/1542	1	1	0	0	0	0
http://bartoc.org/en/node/1543	1	1	0	0	0	0
http://bartoc.org/en/node/1544	1	1	0	0	0	0
http://bartoc.org/en/node/1545	1	1	0	0	0	0
http://bartoc.org/en/node/1546	1	1	0	0	0	0
http://bartoc.org/en/node/1547	1	1	0	0	0	0
http://bartoc.org/en/node/1548	1	1	0	0	0	0
http://bartoc.org/en/node/1549	1	1	0	0	0	0
http://bartoc.org/en/node/1550	1	1	0	0	0	0
http://bartoc.org/en/node/1551	1	0	0	0	0	0
http://bartoc.org/en/node/1552	1	1	0	0	0	0
http://bartoc.org/en/node/1553	1	1	0	0	0	0
http://bartoc.org/en/node/1554	1	1	0	0	0	0
http://bartoc.org/en/node/1555	1	1	0	0	0	0
http://bartoc.org/en/node/1556	1	1	0	0	0	0
http://bartoc.org/en/node/1557	1	1	0	0	0	0
http://bartoc.org/en/node/1558	1	1	0	0	0	0
http://bartoc.org/en/node/1559	0	0	2	1	2	0
http://bartoc.org/en/node/1560	1	1	0	0	0	0
http://bartoc.org/en/node/1561	1	1	0	0	0	0
http://bartoc.org/en/node/1562	1	1	0	0	0	0
http://bartoc.org/en/node/1563	1	1	0	0	0	0
http://bartoc.org/en/node/1564	1	1	0	0	0	0
http://bartoc.org/en/node/1565	1	1	0	0	0	0
http://bartoc.org/en/node/1566	1	1	0	0	0	0
http://bartoc.org/en/node/1567	1	1	0	0	0	0
http://bartoc.org/en/node/1568	1	1	0	0	0	0
http://bartoc.org/en/node/1569	1	1	0	0	0	0
http://bartoc.org/en/node/1570	1	1	0	0	0	0
http://bartoc.org/en/node/1571	1	1	0	0	0	0
http://bartoc.org/en/node/1572	1	1	0	0	0	0
http://bartoc.org/en/node/1573	1	1	0	0	0	0
http://bartoc.org/en/node/1574	1	1	0	0	0	0
http://bartoc.org/en/node/1575	1	0	0	0	0	0
http://bartoc.org/en/node/1576	0	0	0	1	0	1
http://bartoc.org/en/node/1577	1	1	0	0	0	0
http://bartoc.org/en/node/1578	1	1	0	0	0	0
http://bartoc.org/en/node/1579	1	1	0	0	0	0
http://bartoc.org/en/node/1580	1	1	0	0	0	0
http://bartoc.org/en/node/1581	1	1	0	0	0	0
http://bartoc.org/en/node/1582	1	1	0	0	0	0
http://bartoc.org/en/node/1583	1	1	0	0	0	0
http://bartoc.org/en/node/1584	1	1	0	0	0	0
http://bartoc.org/en/node/1585	1	1	0	0	0	0
http://bartoc.org/en/node/1586	1	1	0	0	0	0
http://bartoc.org/en/node/1587	1	1	0	0	0	0
http://bartoc.org/en/node/1588	1	1	0	0	0	0
http://bartoc.org/en/node/1589	1	1	0	0	0	0
http://bartoc.org/en/node/1590	1	1	0	0	0	0
http://bartoc.org/en/node/1591	1	1	0	0	0	0
http://bartoc.org/en/node/1592	1	1	0	0	0	0
http://bartoc.org/en/node/1593	1	1	0	0	0	0
http://bartoc.org/en/node/1594	1	1	0	0	0	0
http://bartoc.org/en/node/1595	1	1	0	0	0	0
http://bartoc.org/en/node/1596	1	1	0	0	0	0
http://bartoc.org/en/node/1597	1	1	0	0	0	0
http://bartoc.org/en/node/1598	1	1	0	0	0	0
http://bartoc.org/en/node/1599	1	1	0	0	0	0
http://bartoc.org/en/node/1600	1	1	0	0	0	0
http://bartoc.org/en/node/1601	1	1	0	0	0	0
http://bartoc.org/en/node/1602	1	1	0	0	0	0
http://bartoc.org/en/node/1603	1	1	0	0	0	0
http://bartoc.org/en/node/1604	1	1	0	0	0	0
http://bartoc.org/en/node/1605	1	1	0	0	0	0
http://bartoc.org/en/node/1606	1	1	0	0	0	0
http://bartoc.org/en/node/1607	1	1	0	0	0	0
http://bartoc.org/en/node/1608	1	1	0	0	0	0
http://bartoc.org/en/node/1609	1	1	0	0	0	0
http://bartoc.org/en/node/1610	1	1	0	0	0	0
http://bartoc.org/en/node/1611	1	1	0	0	0	0
http://bartoc.org/en/node/1612	1	1	0	0	0	0
http://bartoc.org/en/node/1613	1	1	0	0	0	0
http://bartoc.org/en/node/1614	1	1	0	0	0	0
http://bartoc.org/en/node/1615	1	1	0	0	0	0
http://bartoc.org/en/node/1616	1	1	0	0	0	0
http://bartoc.org/en/node/1617	1	0	0	0	0	0
http://bartoc.org/en/node/1618	1	1	0	0	0	0
http://bartoc.org/en/node/1619	1	1	0	0	0	0
http://bartoc.org/en/node/1620	1	1	0	0	0	0
http://bartoc.org/en/node/1621	1	1	0	0	0	0
http://bartoc.org/en/node/1622	1	1	0	0	0	0
http://bartoc.org/en/node/1623	1	0	0	0	0	0
http://bartoc.org/en/node/1624	1	1	0	0	0	0
http://bartoc.org/en/node/1625	1	1	0	0	0	0
http://bartoc.org/en/node/1626	1	0	0	0	0	0
http://bartoc.org/en/node/1627	1	0	0	0	0	0
http://bartoc.org/en/node/1628	1	0	0	0	0	0
http://bartoc.org/en/node/1629	1	0	0	0	0	0
http://bartoc.org/en/node/1630	1	0	0	0	0	0
http://bartoc.org/en/node/1631	1	0	0	0	0	0
http://bartoc.org/en/node/1632	1	0	0	0	0	0
http://bartoc.org/en/node/1633	1	0	0	0	0	0
http://bartoc.org/en/node/1634	0	0	3	1	3	0
http://bartoc.org/en/node/1635	0	0	2	1	2	0
http://bartoc.org/en/node/1636	1	0	0	0	0	0
http://bartoc.org/en/node/1637	1	1	0	0	0	1
http://bartoc.org/en/node/1638	1	0	0	0	0	0
http://bartoc.org/en/node/1639	1	0	0	0	0	0
http://bartoc.org/en/node/1640	0	0	2	1	2	0
http://bartoc.org/en/node/1641	1	1	0	0	0	0
http://bartoc.org/en/node/1642	1	0	0	0	0	0
http://bartoc.org/en/node/1643	0	0	2	1	2	0
http://bartoc.org/en/node/1644	0	0	2	1	2	0
http://bartoc.org/en/node/1645	1	0	0	0	0	1
http://bartoc.org/en/node/1646	0	0	2	1	2	0
http://bartoc.org/en/node/1647	1	0	0	0	0	0
http://bartoc.org/en/node/1648	0	0	2	1	2	0
http://bartoc.org/en/node/1649	0	0	2	1	2	0
http://bartoc.org/en/node/1650	1	0	0	0	0	0
http://bartoc.org/en/node/1651	1	0	0	0	0	0
http://bartoc.org/en/node/1653	1	0	0	0	0	0
http://bartoc.org/en/node/1654	1	0	0	0	0	0
http://bartoc.org/en/node/1655	1	0	0	0	0	0
http://bartoc.org/en/node/1656	1	0	0	0	0	0
